BondCode,BondName,Issuer,Term,CreditRating
163188,20奥园01,奥园集团有限公司,5,AAA
163189,20兰石01,兰州兰石集团有限公司,5,AAA
163190,20绵投01,绵阳市投资控股(集团)有限公司,5,AA+
163191,20新投01,新疆投资发展(集团)有限责任公司,5,AA+
163192,20能源01,中化能源股份有限公司,3,AAA
163193,20能源02,中化能源股份有限公司,5,AAA
163195,20渝枢02,重庆国际物流枢纽园区建设有限责任公司,5,AA+
163197,20龙湖04,重庆龙湖企业拓展有限公司,7,AAA
163198,20兰创01,山西兰花科技创业股份有限公司,5,AAA
163199,20青城G2,青岛城市建设投资(集团)有限责任公司,8,AAA
163200,G20天成2,华能天成融资租赁有限公司,3,AAA
163202,20联储G1,联储证券有限责任公司,3,AA
163203,20津投05,天津城市基础设施建设投资集团有限公司,5,AAA
163204,20津投06,天津城市基础设施建设投资集团有限公司,10,AAA
163205,20成高02,四川成南高速公路有限责任公司,5,AAA
163206,20金控01,江苏金坛投资控股有限公司,5,AAA
163207,20航集01,中国南方航空集团有限公司,3,AAA
163208,20武金01,武汉金融控股(集团)有限公司,10,AAA
163209,20国机01,中国机械工业集团有限公司,5,AAA
163210,20皖控01,安徽省国有资本运营控股集团有限公司,5,AA+
163211,20海国01,北京市海淀区国有资本运营有限公司,3,AAA
163212,20焦煤01,山西焦煤集团有限责任公司,3,AAA
163213,20焦煤02,山西焦煤集团有限责任公司,5,AAA
163214,20甬港01,宁波舟山港集团有限公司,3,AAA
163215,20甬港02,宁波舟山港集团有限公司,10,AAA
163216,20世茂G1,上海世茂股份有限公司,6.82,AAA
163217,20津保02,天津保税区投资控股集团有限公司,3,AAA
163219,20中铝01,中国铝业股份有限公司,5,AAA
163220,20诚通02,中国诚通控股集团有限公司,3,AAA
163221,20诚通03,中国诚通控股集团有限公司,5,AAA
163222,20信投G1,中信建投证券股份有限公司,3,AAA
163223,20信投G2,中信建投证券股份有限公司,5,AAA
163224,20柳投资,广西柳州市投资控股集团有限公司,5,AA+
163225,20宝钢01,宝山钢铁股份有限公司,3,AAA
163226,20浦集01,上海浦东发展(集团)有限公司,5,AAA
163228,20渝水01,重庆水务集团股份有限公司,5,AAA
163229,20亦纾01,北京亦庄国际投资发展有限公司,3,AAA
163230,20北方01,中国北方稀土(集团)高科技股份有限公司,3,AAA
163231,20首创01,北京首创生态环保集团股份有限公司,5,AAA
163232,20民生G1,民生证券股份有限公司,3,AA+
163233,20建租01,中建投租赁股份有限公司,3,AA+
163234,20兖煤01,兖矿能源集团股份有限公司,3,AAA
163235,20兖煤02,兖矿能源集团股份有限公司,5,AAA
163236,20兖煤03,兖矿能源集团股份有限公司,10,AAA
163237,20浙交01,浙江省交通投资集团有限公司,5,AAA
163238,20浙交02,浙江省交通投资集团有限公司,10,AAA
